"时间戳","主键ID","企业ID","生产状态：1正常生成，2临时停产(三个月以内)， 3长期停产(三个月以上)","停产原因","停产开始时间","预估结束停产时间","实际结束停产时间","停产时长","调整来源（1：企业 2：政府）","创建人","创建时间","更新人","更新时间","数据来源"
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce30462fb23e5","91320800MA20H1L93P","2",放假,2024-01-07 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 16:58:09.000,"2","1",,2024-01-08 16:58:09.000,,2024-01-08 16:58:09.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce30caa732a88","91320891MA1W421523","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 16:31:47.000,,2024-01-17 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce3141b3c2ea1","91321204780280743Q","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-07 16:39:54.000,,2024-01-07 16:39:54.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce31a6d1233f6","92321112MA1W5LLY4G","2",临时停产放假,2024-01-07 00:00:00.000,2024-01-18 23:59:59.000,,"12","1",,2024-01-07 16:46:49.000,,2024-01-07 16:46:49.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce345c846664f","91321182398217110N","2",没货停产,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 17:34:10.000,,2024-01-08 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce362154169c8","9132118259111747XG","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 18:05:05.000,,2024-01-19 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce375323f6bfe","91320682598645902G","3",环保事故,2024-01-07 00:00:00.000,2024-07-01 23:59:59.000,,"177","1",,2024-01-07 18:25:57.000,,2024-01-07 18:25:57.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce38a1f207126","91320921MA1XHQ5T1B","2",今天休息  ,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 18:48:49.000,,2024-01-17 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce38c838c71ed","91320723MA1N95F59G","2",周日休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 18:51:25.000,,2024-01-14 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce3b0e9967bd8","91320921MA25NB3K30","2",放假,2024-01-07 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"2","2",,2024-01-07 19:31:11.000,,2024-02-08 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce3c2a3817f64","91320921MA20GWFJ6U","3",停产,2024-01-07 00:00:00.000,2025-02-28 23:59:59.000,2025-02-28 23:59:59.000,"419","2",,2024-01-07 19:50:33.000,,2025-03-01 00:00:09.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce3dea7390329","91320623138697082J","2",今日喷塑线不生产,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 20:21:09.000,,2024-01-11 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce446a1b8175d","91320382559336023Q","3",市场萎缩，需求不足，长期停产,2024-01-07 00:00:00.000,2024-04-30 23:59:59.000,2024-03-18 09:20:15.000,"72","2",,2024-03-18 09:20:15.000,,2024-03-18 09:20:15.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce47735e81de9","91320281MA21FKL446","3",搬迁,2024-01-07 00:00:00.000,2029-01-31 23:59:59.000,2025-03-03 08:38:04.000,"422","1",,2025-03-03 08:38:04.000,,2025-03-03 08:38:04.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce65da8192f27","9132102307985143X3","2",休假,2024-01-13 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"2","1",,2024-01-08 07:59:06.000,,2024-01-15 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6633724344e","91320301578124069P","2",停线,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 08:05:11.000,,2024-01-09 00:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6717a224b20","913208045956102101","2",无生产计划,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 08:20:45.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce671a4e44c24","91321181740688939W","2",春休,2024-01-09 00:00:00.000,2024-03-10 23:59:59.000,,"62","1",,2024-01-08 08:20:56.000,,2024-01-08 08:20:56.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce675bff5545e","913210007413482584","2",无产量。,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-08 08:25:25.000,,2024-01-09 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce679864c5dbb","913202142504571503","2",缺材料,2024-01-08 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"2","1",,2024-01-08 08:29:33.000,,2024-01-20 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6801451744c","91320681324017415R","2",礼拜天休息,2024-01-13 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"2","1",,2024-01-08 08:36:42.000,,2024-01-15 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce694ef555f3c","91320301660803503E","2",休息,2024-01-08 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"2","1",,2024-01-08 08:59:29.000,,2024-01-10 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce69a36bf0145","913210236087650607","3",公司生产场地调整，设备已全部腾空，处于停产状态,2024-01-08 00:00:00.000,2025-01-31 23:59:59.000,2025-01-31 23:59:59.000,"390","1",,2024-01-08 09:05:15.000,,2025-02-01 00:00:17.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6af5cd83c88","91320312MA21AP442J","2",无业务,2024-01-08 00:00:00.000,2024-01-11 23:59:59.000,2024-01-11 23:59:59.000,"4","1",,2024-01-08 09:28:21.000,,2024-01-12 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6b55dfa7a12","92320305MACAK26352","2",放假了,2024-01-08 00:00:00.000,2024-02-18 23:59:59.000,2024-02-18 23:59:59.000,"42","1",,2024-01-08 09:34:54.000,,2024-02-19 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6b88c11165c","91320214607923215B","2",周末不上班,2024-02-03 00:00:00.000,2024-02-03 23:59:59.000,,"1","1",,2024-01-08 09:38:23.000,,2024-01-08 09:38:23.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6b8e54d18d3","91320214607923215B","2",春节,2024-02-08 00:00:00.000,2024-02-17 23:59:59.000,,"10","1",,2024-01-08 09:38:46.000,,2024-01-08 09:38:46.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6b928ee1acd","91320214607923215B","2",周末不上斑,2024-02-24 00:00:00.000,2024-02-25 23:59:59.000,2024-02-25 23:59:59.000,"2","1",,2024-01-08 09:39:03.000,,2024-04-03 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6d96b3c02cd","91320281MA1XJL4U07","3",因自身原因停产,2024-01-08 00:00:00.000,2024-12-31 23:59:59.000,2024-12-31 23:59:59.000,"359","1",,2024-01-08 10:14:17.000,,2025-01-02 11:00:17.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce6e38afe07da","91320803MA1MAUDAXJ","2",周末放假,2024-01-19 00:00:00.000,2024-01-21 23:59:59.000,,"3","1",,2024-01-08 10:25:21.000,,2024-01-08 10:25:21.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce70252df165c","91320117698371910B","3",已搬迁，不再生产,2024-01-08 00:00:00.000,2049-04-30 23:59:59.000,,"9245","1",,2024-01-08 10:58:58.000,,2024-01-08 10:58:58.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce71651796c8d","91320829553826582A","2",市场行情影响，目前处于停车状态！,2024-01-08 00:00:00.000,2024-02-17 23:59:59.000,2024-02-17 23:59:59.000,"41","1",,2024-01-08 11:20:48.000,,2024-08-22 20:01:42.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce71e72b02963","913206235866954510","2",没有业务，工人放假,2024-01-08 00:00:00.000,2024-03-08 23:59:59.000,2024-03-08 23:59:59.000,"61","1",,2024-01-08 11:29:41.000,,2024-03-13 17:00:06.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce75f65b917a7","91320829053500631C","2",市场原因,2024-01-08 00:00:00.000,2024-03-08 23:59:59.000,2024-03-08 23:59:59.000,"61","1",,2024-01-08 12:40:38.000,,2024-08-22 20:04:32.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce760a9051ca8","91320682598645902G","3",环保整改,2024-01-07 00:00:00.000,2024-07-31 23:59:59.000,2024-07-31 23:59:59.000,"207","1",,2024-01-08 12:42:00.000,,2024-08-22 20:02:44.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce78010b46709","91320282713203633G","2",无生产,2024-01-08 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"7","1",,2024-01-08 13:16:18.000,,2024-01-15 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce7adaf11044a","91320703301857817R","3",近期无业务,2024-01-08 00:00:00.000,2024-06-30 23:59:59.000,2024-06-30 23:59:59.000,"175","1",,2024-01-08 14:06:08.000,,2024-08-22 20:04:09.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce7d2b02810ab","91321091560251713G","2",厂休,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 14:46:33.000,,2024-01-09 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce7ed79a22275","91321182788850034N","2",无订单,2024-01-09 00:00:00.000,2024-01-11 23:59:59.000,2024-01-11 23:59:59.000,"3","1",,2024-01-08 15:15:49.000,,2024-01-19 03:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce7ee56282dd4","91321323MA1MUCRG8L","2",停产,2024-01-08 00:00:00.000,2024-03-04 23:59:59.000,,"57","1",,2024-01-08 15:16:45.000,,2024-01-08 15:16:45.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce7fa6fa621b7","91320583MA1MW8CA3T","2",周末放假,2024-01-28 00:00:00.000,2024-01-28 23:59:59.000,,"1","1",,2024-01-08 15:29:58.000,,2024-01-08 15:29:58.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce7fcf4173f10","913213003021828232","3",搬迁,2024-01-08 00:00:00.000,2025-01-01 23:59:59.000,2025-01-01 23:59:59.000,"360","1",,2024-01-08 15:32:43.000,,2025-01-02 11:00:32.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce801973d6d54","91321181693335670H","2",产线停机,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 15:37:47.000,,2024-01-09 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce80673661aeb","91321302302029730J","2",订单少停产,2024-01-08 00:00:00.000,2024-01-10 23:59:59.000,,"3","1",,2024-01-08 15:43:06.000,,2024-01-08 15:43:06.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce80a806545ed","91321181MA1N2UW22P","3",企业效益不好，已停产,2024-01-08 00:00:00.000,2040-01-01 23:59:59.000,,"5838","2",,2024-01-08 15:47:31.000,,2024-01-08 15:47:31.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce8109f280301","9132118166960616XL","3",企业效益不好，已停产,2024-01-08 00:00:00.000,2024-06-30 23:59:59.000,,"175","2",,2024-01-08 15:54:12.000,,2024-01-08 15:54:12.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce811306c08ff","91320923MA1XHL3U37","3",企业已注销,2024-01-08 00:00:00.000,2056-01-31 23:59:59.000,,"11712","2",,2024-01-08 15:54:49.000,,2024-01-08 15:54:49.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce81740b04607","91321183MA1Q0RWXXB","3",工厂倒闭,2024-01-08 00:00:00.000,2025-01-01 23:59:59.000,2025-01-01 23:59:59.000,"360","2",,2024-01-08 16:01:27.000,,2025-01-02 11:01:09.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce822676c30a2","91321182398217110N","2",没货停产,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 16:13:38.000,,2024-01-11 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce826073e4bbc","91320312MA1M9W7U5E","2",喷塑车间是根据订单生产，暂无该工序订单，该工序未生产，喷塑车间临时停产2天,2024-01-08 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"2","1",,2024-01-08 16:17:35.000,,2024-01-14 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce829659c6f12","91320106MA1X7XHW7T","2",没有订单,2024-01-08 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"7","1",,2024-01-08 16:21:16.000,,2024-01-17 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce82cd9e70ddc","91320115MA1X7L8Q8N","3",停产,2024-01-08 00:00:00.000,2025-01-01 23:59:59.000,2025-01-01 23:59:59.000,"360","1",,2024-01-08 16:25:02.000,,2025-01-02 11:00:45.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce830056029e6","913205005939222964","2",抛光不生产,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 16:28:30.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce836fb4b6567","913208030747184962","2",木工车间临时停产,2024-01-08 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"3","1",,2024-01-08 16:36:06.000,,2024-01-13 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce8589ee443ea","91320382MA1NC8NA5P","2",生产不足，涉粉车间没活放假休息,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 17:12:51.000,,2024-01-09 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce85d1b265477","91321322064544234G","2",/,2024-01-08 00:00:00.000,2024-01-09 23:59:59.000,,"2","2",,2024-01-08 17:17:45.000,,2024-01-08 17:17:45.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce85dc76556d8","91321322MA1MPNTL4W","2",/,2024-01-08 00:00:00.000,2024-01-09 23:59:59.000,,"2","2",,2024-01-08 17:18:29.000,,2024-01-08 17:18:29.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce86bfa127dd0","913205067448338228","3",暂时关厂,2024-01-08 00:00:00.000,2025-01-01 23:59:59.000,2025-01-01 23:59:59.000,"360","1",,2024-01-08 17:33:59.000,,2025-01-02 11:00:58.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce887b22a271c","913209823139753278","2",放假,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 18:04:16.000,,2024-01-11 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce894cc033568","9132132369939118X1","2",停电 ,2024-01-09 00:00:00.000,2024-01-10 23:59:59.000,,"2","1",,2024-01-08 18:18:34.000,,2024-01-08 18:18:34.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce8d11a8b6434","91320301056640760R","2","1月8日喷粉无生产",2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 19:24:27.000,,2024-01-12 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce8d9f25e6990","91320321MA1T7DQD03","2",放假,2024-01-08 00:00:00.000,2024-01-12 23:59:59.000,,"5","1",,2024-01-08 19:34:06.000,,2024-01-08 19:34:06.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce900022b088b","91320507778687106N","2",今天车间大扫除，休息一天，未生产。,2024-01-08 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"1","1",,2024-01-08 20:15:41.000,,2024-01-27 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce75a03018ce91f5bf51f5a","9132080479332803XM","2",放假,2024-01-08 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"3","1",,2024-01-08 20:49:55.000,,2024-01-13 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ceb8a219a4b35","9132030270356809XN","2",无生产任务,2024-01-09 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"1","1",,2024-01-09 08:05:47.000,,2024-01-10 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ceb9a2f0675c7","9132031258660680XC","2",奶源不足,2024-01-09 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"1","1",,2024-01-09 08:23:19.000,,2024-01-10 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ceba9aa113a4a","91320700MA2023NX66","3",国内市场对我司产品需求较少，待市场稳定后 将继续投产,2024-01-09 00:00:00.000,2024-06-30 23:59:59.000,2024-06-30 23:59:59.000,"174","1",,2024-01-09 08:40:14.000,,2024-08-22 20:01:48.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cebac7a0649ab","91320684MA1P2UGB6L","2",放假,2024-01-13 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"2","1",,2024-01-09 08:43:18.000,,2024-01-18 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cebe3c6064714","913203057899415284","2", 车间改造正进行,2024-01-09 00:00:00.000,2024-01-31 23:59:59.000,2024-01-31 23:59:59.000,"23","1",,2024-01-09 09:43:42.000,,2024-02-02 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cec17cbf71bad","92320205MA1QY3QP67","3",停产,2024-01-09 00:00:00.000,2025-01-09 23:59:59.000,2025-01-09 23:59:59.000,"367","1",,2024-01-09 10:40:31.000,,2025-01-10 00:00:04.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cec25b3304f03","91320206MA1PXCLB8J","2",行业不景气,2024-01-09 00:00:00.000,2024-04-01 23:59:59.000,2024-04-01 23:59:59.000,"84","2",,2024-01-09 10:55:42.000,,2024-08-22 20:03:24.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cec2e3d8f3643","9132028125032952X6","3",厂房已出售，设备已拆除,2024-01-09 00:00:00.000,2025-01-01 23:59:59.000,2025-01-01 23:59:59.000,"359","2",,2024-01-09 11:05:02.000,,2025-01-02 11:00:42.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cec529ce27a0e","91321200063202013K","2",打磨车间进行维护不上班,2024-01-10 00:00:00.000,2024-01-10 23:59:59.000,2024-01-12 12:18:13.000,"3","1",,2024-01-12 12:18:13.000,,2024-01-12 12:18:13.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cec5edf483638","91320682690750940E","3",企业转型,2024-01-09 00:00:00.000,2025-01-08 23:59:59.000,2025-01-08 23:59:59.000,"366","1",,2024-01-09 11:58:09.000,,2025-01-09 00:00:05.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018cecd4778c2f0a","91320312061839782H","2",放假临时停产,2024-01-09 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"1","1",,2024-01-09 14:06:36.000,,2024-01-12 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced01f15b2ef2","91320117MA1WDDE389","3",本企业无实际生产，作为房东，租赁厂房,2024-01-09 00:00:00.000,2027-12-31 23:59:59.000,,"1453","1",,2024-01-09 14:56:16.000,,2024-01-09 14:56:16.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced03e1c147e1","91320582747318244T","2",放假,2024-01-09 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"1","1",,2024-01-09 14:58:23.000,,2024-01-11 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced0ee37444f9","91321204778016548C","2",停产,2024-01-09 00:00:00.000,2024-01-31 23:59:59.000,,"23","1",,2024-01-09 15:10:25.000,,2024-01-09 15:10:25.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced212bff04ea","913202826858578318","3",未接到订单,2024-01-09 00:00:00.000,2025-01-01 23:59:59.000,2025-01-01 23:59:59.000,"359","1",,2024-01-09 15:30:23.000,,2025-01-02 11:01:04.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced227a131258","91320382MA1MTD811G","2",休息一天,2024-01-09 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"1","1",,2024-01-09 15:31:48.000,,2024-01-11 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced23447b1d11","91320682MA26DLTQ1B","3",开票公司,2024-01-09 00:00:00.000,2025-01-01 23:59:59.000,2024-02-23 10:06:41.000,"46","1",,2024-02-23 10:06:41.000,,2024-02-23 10:06:41.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced26ae9a41f7","9132100305868082XA","2",放假,2024-01-09 00:00:00.000,2024-03-01 23:59:59.000,2024-03-01 23:59:59.000,"53","1",,2024-01-09 15:36:24.000,,2024-08-22 20:03:24.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced2a52096c82","91321181051898105M","2",周末休息,2024-01-27 00:00:00.000,2024-01-28 23:59:59.000,,"2","1",,2024-01-09 15:40:22.000,,2024-01-09 15:40:22.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced3261f541d5","913213223237397821","2",改锅炉，放假,2024-01-06 00:00:00.000,2024-01-11 23:59:59.000,,"6","1",,2024-01-09 15:49:11.000,,2024-01-09 15:49:11.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced4c06c83f11","91321181693335670H","2",产线停机,2024-01-09 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"2","1",,2024-01-09 16:17:11.000,,2024-01-11 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced55976e143d","91320724MA1NY5GR13","2",原料供应不足,2024-01-09 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"1","1",,2024-01-09 16:27:38.000,,2024-01-14 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced55b48a1607","91320981MA1X5HJ89Q","2",无订单，一线生产线停产。,2024-01-09 00:00:00.000,2024-01-15 23:59:59.000,2024-01-15 23:59:59.000,"7","1",,2024-01-09 16:27:46.000,,2024-01-25 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced5c15b05049","9132089132162413XX","2",休息,2024-01-10 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"1","1",,2024-01-09 16:34:44.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328ce92d39018ced69968d3832","91320381MA1MK8FM5G","2",放假,2024-01-09 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 08:35:54.000,"2","2",,2024-01-10 08:35:54.000,,2024-01-10 08:35:54.000,
2025-06-20 05:12:50.000,"8aae07328ced6d9e018ced728fc11f38","91321323MA1W5XMG6A","2",停产,2024-01-09 00:00:00.000,2024-03-01 23:59:59.000,,"53","1",,2024-01-09 16:59:17.000,,2024-01-09 16:59:17.000,
